iter,split,loss,lr,cpsnr,psnr,ssim,time
136,train,0.024776,4.894e-06,,,,70.7
137,train,0.015767,4.268e-06,,,,71.3
138,train,0.019384,3.684e-06,,,,71.7
139,train,0.023591,3.142e-06,,,,72.3
140,train,0.018587,2.642e-06,,,,72.9
141,train,0.021329,2.185e-06,,,,73.4
142,train,0.019633,1.771e-06,,,,74.0
143,train,0.016426,1.400e-06,,,,74.5
144,train,0.017057,1.073e-06,,,,75.0
145,train,0.010325,7.885e-07,,,,75.6
146,train,0.013912,5.478e-07,,,,76.1
147,train,0.018829,3.507e-07,,,,76.6
148,train,0.025189,1.973e-07,,,,77.1
149,train,0.024995,8.772e-08,,,,77.6
150,train,0.009280,2.193e-08,,,,78.1
150,val,,,30.6135,30.2566,0.9104,83.8
1,train,0.114243,2.000e-04,,,,1.7
2,train,0.086558,2.000e-04,,,,2.2
3,train,0.066654,1.999e-04,,,,2.6
4,train,0.064577,1.998e-04,,,,3.2
5,train,0.052334,1.996e-04,,,,3.7
6,train,0.047085,1.995e-04,,,,4.2
7,train,0.042536,1.992e-04,,,,4.8
8,train,0.041847,1.989e-04,,,,5.3
9,train,0.041172,1.986e-04,,,,5.8
10,train,0.036493,1.982e-04,,,,6.3
11,train,0.035917,1.978e-04,,,,6.8
12,train,0.033486,1.974e-04,,,,7.4
13,train,0.027961,1.969e-04,,,,7.9
14,train,0.035429,1.963e-04,,,,8.4
15,train,0.024616,1.957e-04,,,,8.9
16,train,0.028893,1.951e-04,,,,9.5
17,train,0.029330,1.944e-04,,,,10.0
18,train,0.031351,1.937e-04,,,,10.5
19,train,0.028263,1.930e-04,,,,11.0
20,train,0.023875,1.922e-04,,,,11.5
21,train,0.023467,1.914e-04,,,,12.0
22,train,0.023063,1.905e-04,,,,12.5
23,train,0.022583,1.896e-04,,,,13.1
24,train,0.019177,1.886e-04,,,,13.6
25,train,0.018754,1.876e-04,,,,14.1
26,train,0.022894,1.866e-04,,,,14.6
27,train,0.037827,1.855e-04,,,,15.1
